"lang"
{
"Language"	"latam"
"[english]DOTA_Tooltip_ability_legion_commander_duel_duration"	"DURATION:"
"DOTA_Tooltip_ability_legion_commander_duel_reward_damage"	"DAÑO ADICIONAL:"
"[english]DOTA_Tooltip_ability_legion_commander_duel_reward_damage"	"BONUS DAMAGE:"
"DOTA_Tooltip_ability_antimage_mana_break_Note0"	"La inmunidad a hechizos bloquea la Quemadura de Maná."
"[english]DOTA_Tooltip_ability_antimage_mana_break_Note0"	"Mana Burn is blocked by spell immunity."
"DOTA_Tooltip_ability_antimage_mana_break_Note1"	"Puedes obtener vida del daño infligido por esta habilidad con un aura de robo de vida."
"[english]DOTA_Tooltip_ability_antimage_mana_break_Note1"	"You can lifeleech the damage dealt by this skill with a Lifesteal aura."
"DOTA_Tooltip_ability_antimage_blink_Note0"	"Puedes utilizar Traslación para esquivar proyectiles."
"[english]DOTA_Tooltip_ability_antimage_blink_Note0"	"You can use Blink to dodge incoming projectiles."
"DOTA_Tooltip_ability_antimage_spell_shield_Note0"	"Se acumula multiplicativamente con otras fuentes de resistencia a hechizos."
"[english]DOTA_Tooltip_ability_antimage_spell_shield_Note0"	"Stacks multiplicatively with other spell resistance sources."
"DOTA_Tooltip_ability_antimage_mana_void_Note1"	"El daño se calcula a partir del maná del objetivo principal, pero es infligido a todos los enemigos dentro del área de efecto."
"[english]DOTA_Tooltip_ability_antimage_mana_void_Note1"	"Damage is calculated based on the primary target's mana, but applied to all enemies within the area of effect."
"DOTA_Tooltip_ability_queenofpain_shadow_strike_Note0"	"Cada segundo mientras dure el efecto, la unidad afectada recupera lentamente su velocidad de movimiento original."
"[english]DOTA_Tooltip_ability_queenofpain_shadow_strike_Note0"	"The affected unit slowly regains its original movement speed every second during the duration."
"DOTA_Tooltip_ability_queenofpain_shadow_strike_Note1"	"Los aliados pueden denegar a las unidades afectadas por Golpe Sombrío cuando su vida se reduce a menos del 25% de su salud máxima."
"[english]DOTA_Tooltip_ability_queenofpain_shadow_strike_Note1"	"Units afflicted by Shadow Strike can be denied by their allies when their HP drops below 25% of their maximum health."
"DOTA_Tooltip_ability_queenofpain_blink_Note0"	"Puedes utilizar Traslación para esquivar proyectiles."
"[english]DOTA_Tooltip_ability_queenofpain_blink_Note0"	"You can use Blink to dodge incoming projectiles."
"DOTA_Tooltip_ability_queenofpain_scream_of_pain_Note0"	"Alarido de Dolor puede impactar en unidades invisibles."
"[english]DOTA_Tooltip_ability_queenofpain_scream_of_pain_Note0"	"Scream Of Pain will hit invisible units."
"DOTA_Tooltip_ability_queenofpain_scream_of_pain_Note1"	"Alarido de Dolor no se puede esquivar."
"[english]DOTA_Tooltip_ability_queenofpain_scream_of_pain_Note1"	"Scream Of Pain cannot be disjointed."
"DOTA_Tooltip_ability_queenofpain_sonic_wave_Note0"	"Onda Sónica puede impactar a enemigos a un máximo de 1150 unidades de distancia."
"[english]DOTA_Tooltip_ability_queenofpain_sonic_wave_Note0"	"Sonic Wave can hit units up to 1150 units away."
"DOTA_Tooltip_ability_lina_dragon_slave_Note0"	"Esclavo Dracónico puede impactar a enemigos a un máximo de 1225 unidades de distancia."
"[english]DOTA_Tooltip_ability_lina_dragon_slave_Note0"	"Dragon Slave can hit units up to 1225 units away."
"DOTA_Tooltip_ability_lina_light_strike_array_Note0"	"Impacto de Luz Solar destruirá árboles en su área de efecto."
"[english]DOTA_Tooltip_ability_lina_light_strike_array_Note0"	"Light Strike Array will destroy trees in its area of effect."
"DOTA_Tooltip_ability_lina_fiery_soul_Note0"	"La duración se reinicia cada vez que se lanza un nuevo hechizo."
"[english]DOTA_Tooltip_ability_lina_fiery_soul_Note0"	"Duration refreshes each time a new spell is cast."
"DOTA_Tooltip_ability_lina_fiery_soul_Note1"	"Utilizar objetos no activa Alma Ígnea."
"[english]DOTA_Tooltip_ability_lina_fiery_soul_Note1"	"Using items does not trigger Fiery Soul."
"DOTA_Tooltip_ability_mirana_arrow_Note0"	"Cada 150 de distancia que recorra la flecha, la duración del aturdimiento al impactar aumenta en 0.5 segundos y la bonificación de daño en 14."
"[english]DOTA_Tooltip_ability_mirana_arrow_Note0"	"For every 150 distance the arrow travels, the stun duration upon impact increases by 0.5 seconds, and the bonus damage added increases by 14."
"DOTA_Tooltip_ability_mirana_arrow_Note1"	"Flecha Sagrada puede impactar en unidades invisibles."
"[english]DOTA_Tooltip_ability_mirana_arrow_Note1"	"Sacred Arrow can hit invisible units."
"DOTA_Tooltip_ability_mirana_invis_Note0"	"Las unidades afectadas no atacarán automáticamente a los enemigos."
"[english]DOTA_Tooltip_ability_mirana_invis_Note0"	"Units affected will not auto attack enemies."
"DOTA_Tooltip_ability_mirana_invis_Note1"	"Puede afectar a los aliados inmunes a hechizos."
"[english]DOTA_Tooltip_ability_mirana_invis_Note1"	"Spell Immune allies will be affected."
"DOTA_Tooltip_ability_mirana_starfall_Note0"	"La Esfera de Linken no bloquea Tormenta Estelar."
"[english]DOTA_Tooltip_ability_mirana_starfall_Note0"	"Starstorm is not blocked by Linken's Sphere."
"DOTA_Tooltip_ability_mirana_starfall_Note1"	"Tormenta Estelar no puede impactar en unidades invisibles."
"[english]DOTA_Tooltip_ability_mirana_starfall_Note1"	"Starstorm cannot hit invisible units."
"DOTA_Tooltip_ability_life_stealer_rage_Note0"	"Al lanzarla, elimina la mayoría de efectos tanto positivos como negativos."
"[english]DOTA_Tooltip_ability_life_stealer_rage_Note0"	"Upon casting, many buffs and debuffs will be removed."
"DOTA_Tooltip_ability_life_stealer_feast_Note0"	"No afecta a Roshan."
"[english]DOTA_Tooltip_ability_life_stealer_feast_Note0"	"Does not affect Roshan."
"DOTA_Tooltip_ability_life_stealer_feast_Note1"	"Afecta a las unidades inmunes a hechizos."
"[english]DOTA_Tooltip_ability_life_stealer_feast_Note1"	"Affects Spell Immune units."
"DOTA_Tooltip_ability_life_stealer_feast_Note2"	"La curación es independiente del daño."
"[english]DOTA_Tooltip_ability_life_stealer_feast_Note2"	"The heal is independent of the damage."
"DOTA_Tooltip_ability_life_stealer_feast_Note3"	"Se acumula aditivamente con otras fuentes de robo de vida."
"[english]DOTA_Tooltip_ability_life_stealer_feast_Note3"	"Stacks additively with other sources of Lifesteal."
"DOTA_Tooltip_ability_life_stealer_open_wounds_Note1"	"Se acumula aditivamente con otras fuentes de robo de vida."
"[english]DOTA_Tooltip_ability_life_stealer_open_wounds_Note1"	"Stacks additively with other sources of Lifesteal."
"DOTA_Tooltip_ability_life_stealer_infest_Note0"	"Si la unidad infestada muere antes de que Lifestealer la consuma, no obtendrá vida."
"[english]DOTA_Tooltip_ability_life_stealer_infest_Note0"	"If the infested unit dies before Lifestealer consumes it, no health is gained."
"DOTA_Tooltip_ability_life_stealer_infest_Note1"	"Lifestealer obtiene experiencia mientras está bajo los efectos de Infestar."
"[english]DOTA_Tooltip_ability_life_stealer_infest_Note1"	"Lifestealer gains experience while under the effects of Infest."
"DOTA_Tooltip_ability_furion_sprout_Note0"	"Brotar puede ser lanzado sobre cualquier unidad o sobre el terreno."
"[english]DOTA_Tooltip_ability_furion_sprout_Note0"	"Sprout can be cast on any unit, or the ground."
"DOTA_Tooltip_ability_furion_sprout_Note1"	"Los árboles creados por Brotar interactúan con las habilidades de la misma forma que los árboles normales."
"[english]DOTA_Tooltip_ability_furion_sprout_Note1"	"Trees created by Sprout have the same interactions with abilities as regular trees."
"DOTA_Tooltip_ability_furion_teleportation_Note2"	"Al empezar el lanzamiento se crea un efecto en el lugar objetivo, visible tanto para aliados como enemigos."
"[english]DOTA_Tooltip_ability_furion_teleportation_Note2"	"When the cast begins, an effect is created at the target location, which is visible to allies and enemies."
"DOTA_Tooltip_ability_furion_force_of_nature_Note0"	"Llamada de la Naturaleza solo puede crear tantos Ent como árboles hay en el área objetivo."
"[english]DOTA_Tooltip_ability_furion_force_of_nature_Note0"	"Nature's Call can only create as many treants as there are trees in the target area."
"DOTA_Tooltip_ability_furion_wrath_of_nature_Note0"	"Ira de la Naturaleza no impactará en unidades fuera del alcance de visión."
"[english]DOTA_Tooltip_ability_furion_wrath_of_nature_Note0"	"Wrath of Nature will not hit units out of vision."
"DOTA_Tooltip_ability_furion_wrath_of_nature_Note1"	"Puede ser lanzada usando el minimapa. Al hacerlo se seleccionará al objetivo válido más cercano."
"[english]DOTA_Tooltip_ability_furion_wrath_of_nature_Note1"	"Can be cast through the minimap; the nearest valid target will be selected."
"DOTA_Tooltip_ability_windrunner_powershot_Note0"	"Disparo Potenciado destruirá árboles en su área de efecto."
"[english]DOTA_Tooltip_ability_windrunner_powershot_Note0"	"Powershot will destroy trees in its area of effect."
"DOTA_Tooltip_ability_windrunner_shackleshot_Note0"	"Este hechizo puede encadenar a dos enemigos entre sí y aturdirlos."
"[english]DOTA_Tooltip_ability_windrunner_shackleshot_Note0"	"This spell can shackle two enemies together, stunning them both."
"DOTA_Tooltip_ability_windrunner_shackleshot_Note2"	"Disparo Encadenador se puede esquivar."
"[english]DOTA_Tooltip_ability_windrunner_shackleshot_Note2"	"Shackleshot can be disjointed."
"DOTA_Tooltip_ability_windrunner_windrun_Note0"	"Activar Correvientos permite esquivar proyectiles."
"[english]DOTA_Tooltip_ability_windrunner_windrun_Note0"	"Activating Windrun will evade incoming projectiles."
"DOTA_Tooltip_ability_lion_voodoo_Note0"	"Destruye ilusiones instantáneamente."
"[english]DOTA_Tooltip_ability_lion_voodoo_Note0"	"Instantly destroys illusions."
"DOTA_Tooltip_ability_vengefulspirit_nether_swap_Note0"	"Funciona en unidades inmunes a hechizos."
"[english]DOTA_Tooltip_ability_vengefulspirit_nether_swap_Note0"	"Works on Spell Immune units."
"DOTA_Tooltip_ability_vengefulspirit_nether_swap_Note1"	"Los árboles cerca de Vengeful Spirit y el objetivo son destruidos al lanzar el hechizo."
"[english]DOTA_Tooltip_ability_vengefulspirit_nether_swap_Note1"	"Trees near Vengeful Spirit and the target will be destroyed when the spell is cast."
"DOTA_Tooltip_ability_witch_doctor_paralyzing_cask_Note0"	"Los objetivos pueden recibir múltiples impactos, siempre y cuando otra unidad sea golpeada entre rebotes."
"[english]DOTA_Tooltip_ability_witch_doctor_paralyzing_cask_Note0"	"Targets can be hit multiple times, as long as another unit is struck in between the bounces."
"DOTA_Tooltip_ability_witch_doctor_voodoo_restoration_Note1"	"Puede curar a las unidades inmunes a hechizos."
"[english]DOTA_Tooltip_ability_witch_doctor_voodoo_restoration_Note1"	"Can heal Spell Immune units."
"DOTA_Tooltip_ability_witch_doctor_death_ward_Note0"	"El Guardián de la Muerte es invulnerable y solo se destruye si interrumpen a Witch Doctor o termina su duración."
"[english]DOTA_Tooltip_ability_witch_doctor_death_ward_Note0"	"The Death Ward is invulnerable, and is only destroyed if Witch Doctor is interrupted or its duration expires."
"DOTA_Tooltip_ability_witch_doctor_death_ward_Note1"	"El Guardián de la Muerte puede ser controlado para atacar a un objetivo específico."
"[english]DOTA_Tooltip_ability_witch_doctor_death_ward_Note1"	"The Death Ward can be controlled, and made to attack a specific target."
"DOTA_Tooltip_ability_leshrac_split_earth_Note0"	"Dividir la Tierra destruirá árboles en su área de efecto."
"[english]DOTA_Tooltip_ability_leshrac_split_earth_Note0"	"Split Earth will destroy trees in its area of effect."
"DOTA_Tooltip_ability_leshrac_diabolic_edict_Note0"	"El daño no se puede reducir con bloqueo de daño."
"[english]DOTA_Tooltip_ability_leshrac_diabolic_edict_Note0"	"Damage is not reduced by damage block."
"DOTA_Tooltip_ability_leshrac_diabolic_edict_Note1"	"Las explosiones continuarán incluso si Leshrac muere."
"[english]DOTA_Tooltip_ability_leshrac_diabolic_edict_Note1"	"The explosions will continue even if Leshrac is killed."
"DOTA_Tooltip_ability_leshrac_diabolic_edict_Note2"	"Puede dañar estructuras, unidades inmunes a hechizos y unidades invisibles."
"[english]DOTA_Tooltip_ability_leshrac_diabolic_edict_Note2"	"Can damage buildings, Spell Immune units, and invisible units."
"DOTA_Tooltip_ability_juggernaut_blade_fury_Note0"	"Puedes usar objetos durante Furia de la Hoja."
"[english]DOTA_Tooltip_ability_juggernaut_blade_fury_Note0"	"You can use items during Blade Fury."
"DOTA_Tooltip_ability_juggernaut_blade_fury_Note1"	"Puedes utilizar objetos durante Furia de la Hoja."
"[english]DOTA_Tooltip_ability_juggernaut_blade_fury_Note1"	"Juggernaut can still perform attacks while in Blade Fury. However, only units that are not affected by Blade Fury, such as wards or structures, will take damage from these attacks."
"DOTA_Tooltip_ability_juggernaut_blade_fury_Note2"	"Inflige un total de 450/575/700/800 de daño."
"[english]DOTA_Tooltip_ability_juggernaut_blade_fury_Note2"	"Deals a total of 450/575/700/800 damage."
"DOTA_Tooltip_ability_juggernaut_blade_fury_Note3"	"Inflige un total de 400/525/650/775 de daño."
"[english]DOTA_Tooltip_ability_juggernaut_blade_fury_Note3"	"Deals a total of 400/525/650/775 damage."
"DOTA_Tooltip_ability_juggernaut_healing_ward_Note0"	"El guardián sanador puede ser controlado."
"[english]DOTA_Tooltip_ability_juggernaut_healing_ward_Note0"	"The healing ward can be controlled."
"DOTA_Tooltip_ability_juggernaut_healing_ward_Note1"	"No se pueden acumular varios guardianes sanadores."
"[english]DOTA_Tooltip_ability_juggernaut_healing_ward_Note1"	"Multiple healing wards do not stack."
"DOTA_Tooltip_ability_juggernaut_omni_slash_Note0"	"Puedes usar objetos durante Omnilátigo."
"[english]DOTA_Tooltip_ability_juggernaut_omni_slash_Note0"	"You can use items during Omnislash."
"DOTA_Tooltip_ability_juggernaut_omni_slash_Note1"	"Puede tener como objetivo unidades inmunes a hechizos."
"[english]DOTA_Tooltip_ability_juggernaut_omni_slash_Note1"	"Can target Spell Immune units."
"DOTA_Tooltip_ability_juggernaut_omni_slash_Note3"	"Los creeps mueren de un único impacto de Omnilátigo."
"[english]DOTA_Tooltip_ability_juggernaut_omni_slash_Note3"	"Creeps are killed in one hit of omnislash."
"DOTA_Tooltip_ability_pudge_meat_hook_Note0"	"Interrumpe hechizos canalizados por el objetivo principal si es un enemigo."
"[english]DOTA_Tooltip_ability_pudge_meat_hook_Note0"	"Interrupts channeling spells of the primary target if it's an enemy."
"DOTA_Tooltip_ability_pudge_meat_hook_Note1"	"Gancho de Carne puede impactar en unidades invisibles."
"[english]DOTA_Tooltip_ability_pudge_meat_hook_Note1"	"Meat Hook hits invisible units."
"DOTA_Tooltip_ability_pudge_meat_hook_Note3"	"Gancho de Carne puede arrastrar a unidades aliadas, pero no les infligirá daño."
"[english]DOTA_Tooltip_ability_pudge_meat_hook_Note3"	"Meat Hook can drag friendly units, but they won't be damaged."
"DOTA_Tooltip_ability_pudge_rot_Note0"	"Utilizar Pudrir no interrumpe canalizaciones."
"[english]DOTA_Tooltip_ability_pudge_rot_Note0"	"Using Rot doesn't interrupt channeling."
"DOTA_Tooltip_ability_pudge_rot_Note1"	"Pudrir puede impactar en unidades invisibles."
"[english]DOTA_Tooltip_ability_pudge_rot_Note1"	"Rot hits invisible units."
"DOTA_Tooltip_ability_pudge_rot_Note2"	"Si Pudge es silenciado, no puede desactivar Pudrir si está activado."
"[english]DOTA_Tooltip_ability_pudge_rot_Note2"	"If Pudge is silenced, he can't deactivate Rot if it's activated."
"DOTA_Tooltip_ability_pudge_rot_Note3"	"Pudge puede denegarse a sí mismo con esta habilidad."
"[english]DOTA_Tooltip_ability_pudge_rot_Note3"	"Pudge can deny himself with this ability."
"DOTA_Tooltip_ability_pudge_flesh_heap_Note0"	"Se acumula multiplicativamente con otras fuentes de resistencia a hechizos."
"[english]DOTA_Tooltip_ability_pudge_flesh_heap_Note0"	"Stacks multiplicatively with other spell resistance sources."
"DOTA_Tooltip_ability_pudge_dismember_Note1"	"Si una unidad se vuelve invisible en el proceso, seguirá estando bajo el efecto de Descuartizar."
"[english]DOTA_Tooltip_ability_pudge_dismember_Note1"	"If a unit becomes invisible while Dismembered, it will still be under the effects of Dismember."
"DOTA_Tooltip_ability_bane_enfeeble_Note0"	"Debilitar no puede ser purgado."
"[english]DOTA_Tooltip_ability_bane_enfeeble_Note0"	"Enfeeble cannot be purged."
"DOTA_Tooltip_ability_bane_nightmare_Note0"	"Durante el primer segundo de Pesadilla la unidad es invulnerable."
"[english]DOTA_Tooltip_ability_bane_nightmare_Note0"	"In the first second of Nightmare, the unit is invulnerable."
"DOTA_Tooltip_ability_bane_fiends_grip_Note0"	"Garra del Diablo incapacitará y drenará maná de las unidades inmunes a hechizos, pero no les infligirá daño."
"[english]DOTA_Tooltip_ability_bane_fiends_grip_Note0"	"Fiend's Grip will disable and drain mana from Spell Immune units, but not damage them."
"DOTA_Tooltip_ability_earthshaker_enchant_totem_Note0"	"El daño adicional se basa en el daño base y el obtenido por su atributo principal."
"[english]DOTA_Tooltip_ability_earthshaker_enchant_totem_Note0"	"Bonus damage is based on base damage and that given by primary attribute."
"DOTA_Tooltip_ability_earthshaker_aftershock_Note0"	"Utilizar objetos no activa Réplica."
"[english]DOTA_Tooltip_ability_earthshaker_aftershock_Note0"	"Using items does not trigger Aftershock."
"DOTA_Tooltip_ability_sandking_sand_storm_Note0"	"Tormenta de Arena puede ser utilizada para esquivar proyectiles."
"[english]DOTA_Tooltip_ability_sandking_sand_storm_Note0"	"Sand Storm can be used to dodge projectiles."
"DOTA_Tooltip_ability_sandking_caustic_finale_Note1"	"No tiene efecto sobre unidades aliadas."
"[english]DOTA_Tooltip_ability_sandking_caustic_finale_Note1"	"The buff is not placed on allied units."
"DOTA_Tooltip_ability_sandking_epicenter_Note0"	"Las pulsaciones están centradas en Sand King, no donde haya lanzado el hechizo."
"[english]DOTA_Tooltip_ability_sandking_epicenter_Note0"	"The pulses are centered on Sand King, not where he first casted the spell."
"DOTA_Tooltip_ability_sandking_epicenter_Note1"	"El radio de las pulsaciones aumenta gradualmente: 275 / 325 / 375 / 425 / 475 / 525 / 575 / 650 / 675 / 700."
"[english]DOTA_Tooltip_ability_sandking_epicenter_Note1"	"The pulses have gradually inreasing radius: 275 / 325 / 375 / 425 / 475 / 525 / 575 / 650 / 675 / 700."
"DOTA_Tooltip_ability_nevermore_necromastery_Note0"	"Las denegaciones y los creeps neutrales también proporcionan daño adicional a través de Maestría Nigromántica."
"[english]DOTA_Tooltip_ability_nevermore_necromastery_Note0"	"Denies and neutral creeps also provide bonus damage through Necromastery."
"DOTA_Tooltip_ability_nevermore_dark_lord_Note0"	"Se acumula completamente con otras habilidades y auras de reducción de armadura."
"[english]DOTA_Tooltip_ability_nevermore_dark_lord_Note0"	"Stacks fully with other armor reduction abilities and aura."
"DOTA_Tooltip_ability_sven_great_cleave_Note2"	"La hendidura inflige daño en un área circular enfrente de Sven."
"[english]DOTA_Tooltip_ability_sven_great_cleave_Note2"	"The cleave damages a circular area in front of Sven."
"DOTA_Tooltip_ability_sven_warcry_Note0"	"Se acumula completamente con otras habilidades que otorgan velocidad y armadura."
