"lang"
{
"Language"	"norwegian"
"DOTA_Item_Pin_Crystal_Maiden"	"Pins: Crystal Maiden"
"DOTA_Item_Pin_Earthshaker"	"Pins: Earthshaker"
"DOTA_Item_Pin_Enigma"	"Pins: Enigma"
"DOTA_Item_Pin_Invoker_"	"Pins: Invoker "
"DOTA_Item_Pin_Io"	"Pins: Io"
"DOTA_Item_Pin_Lina"	"Pins: Lina"
"DOTA_Item_Pin_Meepo"	"Pins: Meepo"
"DOTA_Item_Pin_Pack_4"	"Pinspakke 4"
"DOTA_Item_Pin_Pack_5"	"Pinspakke 5"
"DOTA_Item_Pin_Pack_6"	"Pinspakke 6"
"DOTA_Item_Pin_Phoenix"	"Pins: Phoenix"
"DOTA_Item_Pin_Pudge"	"Pins: Pudge"
"DOTA_Item_Pin_Riki"	"Pins: Riki"
"DOTA_Item_Pin_Tiny"	"Pins: Tiny"
"DOTA_Item_Pin_Tusk_"	"Pins: Tusk "
"DOTA_Item_Pin_Warlock"	"Pins: Warlock"
"DOTA_Item_Pin_Wraith_King_"	"Pins: Wraith King "
"DOTA_Item_Portfolio_of_Heroes_Ascendant"	"Portfolio of Heroes Ascendant"
"DOTA_Item_Quiver_of_the_Battleranger"	"Quiver of the Battleranger"
"DOTA_Item_Quiver_of_the_Urushin_Huntsman"	"Quiver of the Urushin Huntsman"
"DOTA_Item_Reflex_League"	"Reflex League"
"DOTA_Item_STAN_Dota_2"	"STAN Dota 2"
"DOTA_Item_Scale_of_the_Razorwyrm"	"Scale of the Razorwyrm"
"DOTA_Item_Sentinels_of_the_Urushin_Huntsman"	"Sentinels of the Urushin Huntsman"
"DOTA_Item_Skull_of_the_Razorwyrm"	"Skull of the Razorwyrm"
"DOTA_Item_Smeevils_Penance"	"Smeevil's Penance"
"DOTA_Item_Style_of_the_Battleranger"	"Style of the Battleranger"
"DOTA_Item_Talons_of_the_Urushin_Huntsman"	"Talons of the Urushin Huntsman"
"DOTA_Item_The_International_2016"	"The International 2016"
"DOTA_Item_The_International_2016_HUD"	"The International 2016 HUD"
"DOTA_Item_The_International_2016_Music_Pack"	"Musikkpakke: The International 2016"
"DOTA_Item_UGC_League_Dota_2_Premium_2016"	"UGC League Dota 2 Premium 2016"
"DOTA_Item_Urushin_Huntsman"	"Urushin Huntsman"
"DOTA_Item_Virgas_Arc"	"Virga's Arc"
"DOTA_Item_Weather_Ash"	"Weather Ash"
"DOTA_Item_Weather_Aurora"	"Weather Aurora"
"DOTA_Item_Weather_Spring"	"Weather Spring"
"DOTA_Item_World_Electronic_sports_games"	"World Electronic sports games"
"DOTA_Item_Wrap_of_the_Urushin_Huntsman"	"Wrap of the Urushin Huntsman"
"DOTA_Item_Desc_Copy_of_Pin_The_International_2015_Attendee"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Pin_The_International_2016_Attendee"	"Pins: The International 2016-deltaker"
"DOTA_Item_Undyings_Belt"	"Undyings belte"
"DOTA_Item_Doomsday_Ripper"	"Doomsday Ripper"
"DOTA_Item_Doomsday_Ripper_Arms"	"Doomsday Ripper Arms"
"DOTA_Item_Doomsday_Ripper_Back"	"Doomsday Ripper Back"
"DOTA_Item_Doomsday_Ripper_Belt"	"Doomsday Ripper Belt"
"DOTA_Item_Doomsday_Ripper_Head"	"Doomsday Ripper Head"
"DOTA_Item_Doomsday_Ripper_Loading_Screen_Loading_Screen"	"Lasteskjerm: Doomsday Ripper"
"DOTA_Item_Doomsday_Ripper_OffHand"	"Doomsday Ripper Off-Hand"
"DOTA_Item_Doomsday_Ripper_Shoulder"	"Doomsday Ripper Shoulder"
"DOTA_Item_Doomsday_Ripper_Weapon"	"Doomsday Ripper Weapon"
"DOTA_Item_Nightsilvers_Resolve"	"Nightsilver's Resolve"
"DOTA_Item_Nightsilvers_Resolve_Loading_Screen"	"Lasteskjerm: Nightsilver's Resolve"
"DOTA_Item_Shoulders_of_the_Fortified_Fabricator"	"Shoulders of the Fortified Fabricator"
"DOTA_Item_The_Family_Values_Shoulders"	"The Family Values Shoulders"
"DOTA_Item_NEA2016"	"NEA2016"
"DOTA_Item_Boris_Baumhauer"	"Boris Baumhauer"
"DOTA_WearableType_Grass_Cutter_Extraordinaire"	"Ekstraordinær gressklipper"
"DOTA_Item_NEL"	"NEL"
"DOTA_Item_NFCups_Season_3"	"NFCups Season 3"
"DOTA_Item_Nxt_Evo_Dota_2_SEA"	"Nxt Evo Dota 2 SEA"
"DOTA_Item_Underlords_Armor"	"Underlords rustning"
"DOTA_Item_Underlords_Head"	"Underlords hode"
"DOTA_Item_Underlords_Head_Item"	"Underlords hodegjenstand"
"DOTA_Item_Underlords_Weapon"	"Underlords våpen"
"DOTA_Item_Desc_Pin_Cosplay_2016"	"En eksklusiv samlepins for Dota 2-cosplayere, som kan vises frem på Steam-profilen."
"DOTA_Item_Nothlic_Burden"	"Nothlic Burden"
"DOTA_Item_Nothlic_Burden_of_the_Crimson_Witness"	"Nothlic Burden of the Crimson Witness"
"DOTA_Item_Pin_Cosplay_2016"	"Pins: Cosplay 2016"
"DOTA_Item_Arc_of_Skarsnik"	"Arc of Skarsnik"
"DOTA_Item_Arc_of_Warlord_Skarsnik"	"Arc of Warlord Skarsnik"
"DOTA_Item_Axes_of_the_Chaos_Wastes"	"Axes of the Chaos Wastes"
"DOTA_Item_Chaos_Chosen"	"Chaos Chosen"
"DOTA_Item_NCups__Clan_Wars"	"NCups: Clan Wars"
"DOTA_Item_Noble_Crown_of_Frostheart"	"Noble Crown of Frostheart"
"DOTA_Item_Noble_Frostheart"	"Noble Frostheart"
"DOTA_Item_Noble_Wings_of_Frostheart"	"Noble Wings of Frostheart"
"DOTA_Item_Raven_of_the_Chaos_Wastes"	"Raven of the Chaos Wastes"
"DOTA_Item_Shoulders_of_Skarsnik"	"Shoulders of Skarsnik"
"DOTA_Item_Shoulders_of_Warlord_Skarsnik"	"Shoulders of Warlord Skarsnik"
"DOTA_Item_Northern_Arena_BEAT_Invitational_presented_by_Bell"	"Northern Arena BEAT Invitational presented by Bell"
"DOTA_Item_Chaos_of_the_Infernal_Maw"	"Chaos of the Infernal Maw"
"DOTA_Item_NYC_Cruise_Cup"	"NYC Cruise Cup"
"DOTA_Item_Shoulders_of_the_Survivor"	"Shoulders of the Survivor"
"DOTA_Item_NFCups_Season_4"	"NFCups Season 4"
"DOTA_Item_NFCups_Season_5"	"NFCups Season 5"
"DOTA_Item_Shoulders_of_the_Bladeform_Aesthete"	"Shoulders of the Bladeform Aesthete"
"DOTA_Item_Shoulders_of_the_Infernal_Rambler"	"Shoulders of the Infernal Rambler"
"DOTA_Item_Shoulders_of_the_Silent_Edict"	"Shoulders of the Silent Edict"
"DOTA_Item_Play4Series"	"Play4Series"
"DOTA_Teams_Ad_Finem"	"Ad Finem"
"DOTA_Teams_Faceless"	"Faceless"
"DOTA_Teams_IG_Vitality"	"IG.Vitality"
"DOTA_Teams_LGD_ForeverYoung"	"LGD.ForeverYoung"
"DOTA_Teams_NP"	"NP"
"DOTA_Teams_WarriorsGaming_Unity"	"WarriorsGaming.Unity"
"DOTA_Item_Shoulders_of_the_Dark_Moon_Stalker"	"Shoulders of the Dark Moon Stalker"
"DOTA_Item_Desc_Vipers_Head"	"Tom standardplass"
"DOTA_Item_Monkey_King_Armor"	"Monkey Kings rustning"
"DOTA_Item_Monkey_King_Head"	"Monkey Kings hode"
"DOTA_Item_Monkey_King_Weapon"	"Monkey Kings våpen"
"DOTA_Item_Phoenix_Supernova"	"Phoenix' supernova"
"DOTA_Item_Phoenix_Wings"	"Phoenix' vinger"
"DOTA_Item_Rancorous_Nemesis"	"Rancorous Nemesis"
"DOTA_Item_Rancorous_Nemesis_Loading_Screen"	"Lasteskjerm: Rancorous Nemesis"
"DOTA_Item_Necklace_of_the_Jiang_Shis_Revenge"	"Necklace of the Jiang Shi's Revenge"
"DOTA_Item_Nomad_of_the_Burning_Decree"	"Nomad of the Burning Decree"
"DOTA_Item_Shoulders_of_the_Ageless_Witness"	"Shoulders of the Ageless Witness"
"DOTA_Item_Shoulders_of_the_Burning_Decree"	"Shoulders of the Burning Decree"
"DOTA_Item_Desc_Northern_Winds_Music_Pack"	"Komponert av samfunnsartisten John Boberg"
"DOTA_Item_Northern_Winds_Music_Pack"	"Musikkpakke: Northern Winds"
"DOTA_Item_Spirits_of_the_Mothbinder"	"Spirits of the Mothbinder"
"DOTA_Item_Juggernaut_Gaming_#1_Supported_by_UniPin_and_Gomers"	"Juggernaut Gaming #1 Supported by UniPin and Gomers"
"DOTA_Item_Dragon_of_the_Outland_Ravager"	"Dragon of the Outland Ravager"
"DOTA_Item_Radiance_Dota_2_2017"	"Radiance Dota 2 -2017"
"DOTA_Item_Medallion_of_the_Ghastly_Gourmand"	"Medallion of the Ghastly Gourmand"
"DOTA_Item_Desc_Elemental_Fury_Music_Pack"	"Komponert av samfunnsartisten Daniel Sadowski"
"DOTA_Item_Elemental_Fury_Music_Pack"	"Musikkpakke: Elemental Fury"
"DOTA_Item_Niu_League_2017_Season_2"	"Niu League 2017 Season 2"
"DOTA_Item_Desc_TI7_League"	"http://steamcommunity.com/sharedfiles/filedetails/?id=876336836"
"DOTA_Item_Rarities_of_the_Benefactor_2017"	"Rarities of the Benefactor 2017"
"DOTA_Item_Razor_Spines_of_the_Sunken_Gaoler"	"Razor Spines of the Sunken Gaoler"
"DOTA_Item_The_International_2017_Music_Pack"	"Musikkpakke: The International 2017"
"DOTA_Item_Ios_Head"	"Ios hode"
"DOTA_Item_Necklaces_of_the_Coastal_Kingdom"	"Necklaces of the Coastal Kingdom"
"DOTA_Item_Pantaloons_of_the_Vodou_Rover"	"Pantaloons of the Vodou Rover"
"DOTA_Item_Brewmasters_Headitem"	"Brewmasters hodegjenstand"
"DOTA_Item_Desc_Brewmasters_Headitem"	"Tom standardplass"
"DOTA_Item_Blood_In_The_Streets_BITS"	"Blood In The Streets (BITS)"
"DOTA_Item_NESO_4th_National_ESports_ShenZhen_Open_Tournament_Galaxy_Battles"	"NESO 4th National E-Sports ShenZhen Open Tournament- Galaxy Battles"
"DOTA_Item_Niu_League_2017_Season_3"	"Niu League 2017 Season 3"
"DOTA_Item_Chaos_Fulcrum"	"Chaos Fulcrum"
"DOTA_Item_Faceit_League_B"	"Faceit League B"
"DOTA_Item_Desc_Pin_The_International_2017_Attendee"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Pin_The_International_2017_Attendee"	"Pins: The International 2017-deltaker"
"DOTA_Item_Desc_Pin_Cosplay_2017"	"En eksklusiv samlepins for Dota 2-cosplayere, som kan vises frem på Steam-profilen."
"DOTA_Item_Pin_Cosplay_2017"	"Pins: Cosplay 2017"
"DOTA_Item_Lifestone"	"Lifestone"
"DOTA_Item_Naginata_of_the_Allure"	"Naginata of the Allure"
"DOTA_Item_Naginata_of_the_Allure_OffHand"	"Naginata of the Allure Off-Hand"
"DOTA_Item_Rambling_Fatebender"	"Rambling Fatebender"
"DOTA_Item_Rambling_Fatebender_Loading_Screen"	"Lasteskjerm: Rambling Fatebender"
"DOTA_Item_Ancient_Apparitions_Shoulders"	"Ancient Apparitions skuldre"
"DOTA_Item_Pangolier_Head"	"Pangoliers hode"
"DOTA_Item_Pangoliers_Armor"	"Pangoliers rustning"
"DOTA_Item_Pangoliers_OffHand"	"Pangoliers sekundær"
"DOTA_Item_Pangoliers_Weapon"	"Pangoliers våpen"
"DOTA_Item_Phantom_Lancers_Hat"	"Phantom Lancers hatt"
"DOTA_Item_Juggernauts_Default_Voice"	"Juggernauts standardstemme"
"DOTA_Item_Arctic_Recluse"	"Arctic Recluse"
"DOTA_Item_Nova_of_Golden_Nirvana"	"Nova of Golden Nirvana"
"DOTA_Item_Raucous_Gatecrasher"	"Raucous Gatecrasher"
"DOTA_Item_Raucous_Gatecrasher_Loading_Screen"	"Lasteskjerm: Raucous Gatecrasher"
"DOTA_Item_Neck_of_the_Boilerplate_Bruiser"	"Neck of the Boilerplate Bruiser"
"DOTA_Item_Razors_of_the_Iron_Hog"	"Razors of the Iron Hog"
"DOTA_Item_Spirit_Bear_of_the_WarBurrow_Ravager"	"Spirit Bear of the War-Burrow Ravager"
"DOTA_Item_Axes_of_the_Icewrack_Marauder"	"Axes of the Icewrack Marauder"
"DOTA_Item_Elder_Convergence"	"Elder Convergence"
"DOTA_Item_Face_of_the_Iron_Hog"	"Face of the Iron Hog"
"DOTA_Item_Arc_Wardens_Head"	"Arc Wardens hode"
"DOTA_Item_Monkey_King_Shoulders"	"Monkey Kings skuldre"
"DOTA_Item_Shoulders_of_the_Dragon_Palace"	"Shoulders of the Dragon Palace"
"DOTA_Item_Shoulders_of_the_Icewrack_Marauder"	"Shoulders of the Icewrack Marauder"
"DOTA_Item_Shoulders_of_the_Imperious_Command"	"Shoulders of the Imperious Command"
"DOTA_Item_Shoulders_of_the_Riptide_Raider"	"Shoulders of the Riptide Raider"
"DOTA_Item_AWOLNATION__Magic_Sticks_of_Dynamite_Music_Pack"	"Musikkpakke: AWOLNATION – Magic Sticks of Dynamite"
"DOTA_Item_Desc_AWOLNATION__Magic_Sticks_of_Dynamite_Music_Pack"	"Komponert av AWOLNATION"
"DOTA_Item_CHINA_DOTA2_SUPER_MAJOR"	"CHINA DOTA2 SUPER MAJOR"
"DOTA_Item_ESL_One_Birmingham_2018_powered_by_Intel"	"ESL One Birmingham 2018 sponset av Intel"
"DOTA_Item_Legion_Commanders_Legs_Armor"	"Legion Commanders beinrustning"
"DOTA_Item_Necrophos_Skirt"	"Necrophos' skjørt"
"DOTA_Item_Rarities_of_the_Benefactor_2018"	"Rarities of the Benefactor 2018"
"DOTA_Item_The_International_2018_Music_Pack"	"Musikkpakke: The International 2018"
"DOTA_Item_Raptures_of_the_Abyssal_Kin"	"Raptures of the Abyssal Kin"
"DOTA_Item_Dragon_Form_of_the_Third_Awakening"	"Dragon Form of the Third Awakening"
"DOTA_Item_Raiments_of_the_Obsidian_Forge"	"Raiments of the Obsidian Forge"
"DOTA_Item_Bloodfeather_Feast"	"Bloodfeather Feast"
"DOTA_Item_Desc_Pin_The_International_2018_Attendee"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Pin_The_International_2018_Attendee"	"Pins: The International 2018-deltaker"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Alex_Bafik_Bafadarov"	"Trove Carafe 2018: Signert av Alex «Bafik» Bafadarov"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Alex_Machine_Richardson"	"Trove Carafe 2018: Signert av Alex «Machine» Richardson"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Alexey_Lex_Filippov"	"Trove Carafe 2018: Signert av Alexey «Lex» Filippov"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Andrey_Dread_Golubev"	"Trove Carafe 2018: Signert av Andrey «Dread» Golubev"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Antonina_Tonya_Predko"	"Trove Carafe 2018: Signert av Antonina «Tonya» Predko"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Artem_Fng_Barshack"	"Trove Carafe 2018: Signert av Artem «Fng» Barshack"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Artur_Goblak_Kostenko"	"Trove Carafe 2018: Signert av Artur «Goblak» Kostenko"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Austin_Capitalist_Walsh"	"Trove Carafe 2018: Signert av Austin «Capitalist» Walsh"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Brian_BSJ_Canavan"	"Trove Carafe 2018: Signert av Brian «BSJ» Canavan"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Charles_Nahaz_Bester"	"Trove Carafe 2018: Signert av Charles «Nahaz» Bester"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Chen_AMS_Juan"	"Trove Carafe 2018: Signert av Chen AMS Juan"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Chen_JophyA_Ya"	"Trove Carafe 2018: Signert av Chen «JophyA» Ya"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Chu_Shadow_Zeyu"	"Trove Carafe 2018: Signert av Chu «Shadow» Zeyu"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_David_GoDz_Parker"	"Trove Carafe 2018: Signert av David «GoDz» Parker"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_David_Luminous_Zhang"	"Trove Carafe 2018: Signert av David «Luminous» Zhang"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Dmitrij_Droog_Chumachenko"	"Trove Carafe 2018: Signert av Dmitrij «Droog» Chumachenko"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Dmitriy_LighTofHeaveN_Kupriyanov"	"Trove Carafe 2018: Signert av Dmitriy «LighTofHeaveN» Kupriyanov"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Dmitry_CrystalMay_Korchevinin"	"Trove Carafe 2018: Signert av Dmitry «CrystalMay» Korchevinin"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Dominik_Black_Reitmeier"	"Trove Carafe 2018: Signert av Dominik «Black^» Reitmeier"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Dong_DC_Can"	"Trove Carafe 2018: Signert av Dong «DC» Can"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Du_78_Junnan"	"Trove Carafe 2018: Signert av Du 78 Junnan"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Egor_JotM_Surkov"	"Trove Carafe 2018: Signert av Egor «JotM» Surkov"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Gabriel_Lyrical_Cryz"	"Trove Carafe 2018: Signert av Gabriel «Lyrical» Cryz"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Grant_GranDGrant_Harris"	"Trove Carafe 2018: Signert av Grant «GranDGrant» Harris"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Hao_Freeagain_Peng"	"Trove Carafe 2018: Signert av Hao Freeagain Peng"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Helen_XiiTuzi_Xu"	"Trove Carafe 2018: Signert av Helen «XiiTuzi» Xu"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Henrik_Admiral_Bulldog_Ahnberg"	"Trove Carafe 2018: Signert av Henrik «Admiral Bulldog» Ahnberg"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Ilya_Lil_Ilyuk"	"Trove Carafe 2018: Signert av Ilya «Lil» Ilyuk"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Ioannis_Fogged_Loucas"	"Trove Carafe 2018: Signert av Ioannis «Fogged» Loucas"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Ivan_Faker_Demkin"	"Trove Carafe 2018: Signert av Ivan «Faker» Demkin"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Jake_SirActionSlacks_Kanner"	"Trove Carafe 2018: Signert av Jake «SirActionSlacks» Kanner"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Johan_Weppas_Westberg"	"Trove Carafe 2018: Signert av Johan Weppas Westberg"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Jonathan_PimpmuckL_Liebig"	"Trove Carafe 2018: Signert av Jonathan «PimpmuckL» Liebig"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Jorien_Sheever_van_der_Heijden"	"Trove Carafe 2018: Signert av Jorien «Sheever» van der Heijden"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Josh_AutumnWindz_Lee"	"Trove Carafe 2018: Signert av Josh «AutumnWindz» Lee"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Kaci_Aitchison"	"Trove Carafe 2018: Signert av Kaci Aitchison"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Ken_Hot_Bid_Chen"	"Trove Carafe 2018: Signert av Ken «Hot_Bid» Chen"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Kevin_Purge_Godec"	"Trove Carafe 2018: Signert av Kevin «Purge» Godec"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Kyle_Freedman"	"Trove Carafe 2018: Signert av Kyle Freedman"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Li_AA_Qiming"	"Trove Carafe 2018: Signert av Li «AA» Qiming"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Litt_Winter_Chan"	"Trove Carafe 2018: Signert av Litt «Winter» Chan"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Luo_430_Feichi"	"Trove Carafe 2018: Signert av Luo «430» Feichi"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Marcus_djWHEAT_Graham"	"Trove Carafe 2018: Signert av Marcus «djWHEAT» Graham"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Maxim_TpoH_Vernikov"	"Trove Carafe 2018: Signert av Maxim «TpoH» Vernikov"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Nikita_4ce_Kotkov"	"Trove Carafe 2018: Signert av Nikita «4ce» Kotkov"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Oleg_Feaver_Skarzhinsky"	"Trove Carafe 2018: Signert av Oleg «Feaver» Skarzhinsky"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Oleksander_XBOCT_Dashkevych"	"Trove Carafe 2018: Signert av Oleksander «XBOCT» Dashkevych"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Owen_ODPixel_Davies"	"Trove Carafe 2018: Signert av Owen «ODPixel» Davies"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Paul_Redeye_Chaloner"	"Trove Carafe 2018: Signert av Paul «Redeye» Chaloner"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Rikard_skrff_Holm_Melin"	"Trove Carafe 2018: Signert av Rikard «skrff» Holm Melin"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Roman_CaspeRRR_Lepokhin"	"Trove Carafe 2018: Signert av Roman «CaspeRRR» Lepokhin"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Rui_Mrrr_Meng"	"Trove Carafe 2018: Signert av Rui «Mrrr» Meng"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Sergey_Smile_Revin"	"Trove Carafe 2018: Signert av Sergey «Smile» Revin"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Shi_CC_Cancan"	"Trove Carafe 2018: Signert av Shi «CC» Cancan"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Shi_SDN_Danni"	"Trove Carafe 2018: Signert av Shi «SDN» Danni"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Taewon_March_Park"	"Trove Carafe 2018: Signert av Taewon «March» Park"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Ted_Pyrion_Flax_Forsyth"	"Trove Carafe 2018: Signert av Ted Pyrion Flax Forsyth"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Toby_TobiWan_Dawson"	"Trove Carafe 2018: Signert av Toby «TobiWan» Dawson"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Trent_TrentPax_MacKenzie"	"Trove Carafe 2018: Signert av Trent «TrentPax» MacKenzie"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Troels_syndereN_Nielsen"	"Trove Carafe 2018: Signert av Troels «syndereN» Nielsen"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Viktor_GodHunt_Volkov"	"Trove Carafe 2018: Signert av Viktor «GodHunt» Volkov"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Vitalii_v1lat_Volochai"	"Trove Carafe 2018: Signert av Vitalii «v1lat» Volochai"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Vladimir_Maelstorm_Kuzminov"	"Trove Carafe 2018: Signert av Vladimir «Maelstorm» Kuzminov"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Wang_Wind_Zhibo"	"Trove Carafe 2018: Signert av Wang «Wind» Zhibo"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Wang_Yuno_Jing"	"Trove Carafe 2018: Signert av Wang Yuno Jing"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Wei_CD_Tao"	"Trove Carafe 2018: Signert av Wei «CD» Tao"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_William_Blitz_Lee"	"Trove Carafe 2018: Signert av William «Blitz» Lee"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_William_Chobra_Cho"	"Trove Carafe 2018: Signert av William «Chobra» Cho"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Yaroslav_NS_Kuznetso"	"Trove Carafe 2018: Signert av Yaroslav «NS» Kuznetso"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Yu_MS_Xiang"	"Trove Carafe 2018: Signert av Yu «MS» Xiang"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Zhang_BBC_Hongsheng"	"Trove Carafe 2018: Signert av Zhang BBC Hongsheng"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Zhang_Dove_Tiange"	"Trove Carafe 2018: Signert av Zhang «Dove» Tiange"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Zhang_xiao8_Ning"	"Trove Carafe 2018: Signert av Zhang «xiao8» Ning"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Xu_BurNIng_Zhilei"	"Trove Carafe 2018: Signert av Xu «BurNIng» Zhilei"
"DOTA_Item_Grimstrokes_Armor"	"Grimstrokes rustning"
"DOTA_Item_Grimstrokes_Belt"	"Grimstrokes belte"
"DOTA_Item_Grimstrokes_Mask"	"Grimstrokes maske"
"DOTA_Item_Grimstrokes_Weapon"	"Grimstrokes våpen"
"DOTA_Item_Trove_Carafe_2018_Autographed_by_Ben_Merlini_Wu"	"Trove Carafe 2018: Signert av Ben «Merlini» Wu"
"DOTA_Item_Desc_The_FatRat__Warrior_Songs"	"Komponert av TheFatRat"
"DOTA_Item_Tail_of_Darkheart_Pursuit"	"Tail of Darkheart Pursuit"
"DOTA_Item_The_FatRat__Warrior_Songs_Music_Pack"	"Musikkpakke: TheFatRat Warrior Songs"
"DOTA_Item_Adornments_of_the_Crystal_Path"	"Adornments of the Crystal Path"
"DOTA_Item_Anvil_of_the_Earthwright"	"Anvil of the Earthwright"
"DOTA_Item_Armguards_of_the_Equilibrium"	"Armguards of the Equilibrium"
"DOTA_Item_Armor_of_the_Crystal_Path"	"Armor of the Crystal Path"
"DOTA_Item_Armor_of_the_Emerald_Insurgence"	"Armor of the Emerald Insurgence"
"DOTA_Item_Armor_of_the_Equilibrium"	"Armor of the Equilibrium"
"DOTA_Item_Armor_of_the_Lionsguard"	"Armor of the Lionsguard"
"DOTA_Item_Armor_of_the_Narrow_Fates"	"Armor of the Narrow Fates"
"DOTA_Item_Armor_of_the_Winged_Harvest"	"Armor of the Winged Harvest"
"DOTA_Item_Basket_of_the_Fae_Forager"	"Basket of the Fae Forager"
"DOTA_Item_Bastion_of_the_Lionsguard"	"Bastion of the Lionsguard"
"DOTA_Item_Bastion_of_the_Lionsguard_Loading_Screen"	"Lasteskjerm: Bastion of the Lionsguard"
"DOTA_Item_Beard_of_the_Emerald_Insurgence"	"Beard of the Emerald Insurgence"
"DOTA_Item_Belt_of_Empiric_Incendiary"	"Belt of Empiric Incendiary"
"DOTA_Item_Belt_of_the_Emerald_Insurgence"	"Belt of the Emerald Insurgence"
"DOTA_Item_Belt_of_the_Forsaken_Flame"	"Belt of the Forsaken Flame"
"DOTA_Item_Belt_of_the_Lionsguard"	"Belt of the Lionsguard"
"DOTA_Item_Belt_of_the_Narrow_Fates"	"Belt of the Narrow Fates"
"DOTA_Item_Bracers_of_the_Earthwright"	"Bracers of the Earthwright"
"DOTA_Item_Bracers_of_the_Forsaken_Flame"	"Bracers of the Forsaken Flame"
