"dota"
{
"DOTA_Accept"	"接受"
"DOTA_Compendium_Predictions_Heroes_Banned_a3"	"71 至 80"
"DOTA_Compendium_Predictions_Heroes_Banned_a4"	"81 至 90"
"DOTA_Compendium_Predictions_Heroes_Banned_a5"	"91 至 100"
"DOTA_Compendium_Predictions_Heroes_Banned_a6"	"101+"
"DOTA_Compendium_Predictions_Most_Kills_In_Game"	"單場遊戲最高<b>合計擊殺數</b>"
"DOTA_Compendium_Predictions_Most_Kills_In_Game_a1"	"0 至 50"
"DOTA_Compendium_Predictions_Most_Kills_In_Game_a2"	"51 至 60"
"DOTA_Compendium_Predictions_Most_Kills_In_Game_a3"	"61 至 70"
"DOTA_Compendium_Predictions_Most_Kills_In_Game_a4"	"71 至 80"
"DOTA_Compendium_Predictions_Most_Kills_In_Game_a5"	"81 至 90"
"DOTA_Compendium_Predictions_Most_Kills_In_Game_a6"	"91 至 100"
"DOTA_Compendium_Predictions_Most_Kills_In_Game_a7"	"101 至 110"
"DOTA_Compendium_Predictions_Most_Kills_In_Game_a8"	"111 至 120"
"DOTA_Compendium_Predictions_Most_Kills_In_Game_a9"	"121+"
"DOTA_Compendium_Predictions_Longest_Game"	"<b>最長的</b>比賽時間"
"DOTA_Compendium_Predictions_Longest_Game_a1"	"00:00 至 39:59"
"DOTA_Compendium_Predictions_Longest_Game_a2"	"40:00 至 49:59"
"DOTA_Compendium_Predictions_Longest_Game_a3"	"50:00 至 59:59"
"DOTA_Compendium_Predictions_Longest_Game_a4"	"60:00 至 69:59"
"DOTA_Compendium_Predictions_Longest_Game_a5"	"70:00 至 79:59"
"DOTA_Compendium_Predictions_Longest_Game_a6"	"80:00 至 89:59"
"DOTA_Compendium_Predictions_Longest_Game_a7"	"90:00 至 99:59"
"DOTA_Compendium_Predictions_Longest_Game_a8"	"100:00+"
"DOTA_Compendium_Predictions_Shortest_Game"	"<b>最短的</b>比賽時間"
"DOTA_Compendium_Predictions_Shortest_Game_a1"	"00:00 至 9:59"
"DOTA_Compendium_Predictions_Shortest_Game_a2"	"10:00 至 14:59"
"DOTA_Compendium_Predictions_Shortest_Game_a3"	"15:00 至 19:59"
"DOTA_Compendium_Predictions_Shortest_Game_a4"	"20:00 至 24:59"
"DOTA_Compendium_Predictions_Shortest_Game_a5"	"25:00 至 29:59"
"DOTA_Compendium_Predictions_Shortest_Game_a6"	"30:00+"
"DOTA_Compendium_Predictions_Most_Kills_Game_Hero"	"單場遊戲單一英雄的最高<b>擊殺數</b>"
"DOTA_Compendium_Predictions_Most_Kills_Game_Hero_a1"	"0 至 10"
"DOTA_Compendium_Predictions_Most_Kills_Game_Hero_a2"	"11 至 13"
"DOTA_Compendium_Predictions_Most_Kills_Game_Hero_a3"	"14 至 16"
"DOTA_Compendium_Predictions_Most_Kills_Game_Hero_a4"	"17 至 19"
"DOTA_Compendium_Predictions_Most_Kills_Game_Hero_a5"	"20 至 22"
"DOTA_Compendium_Predictions_Most_Kills_Game_Hero_a6"	"23 至 25"
"DOTA_Compendium_Predictions_Most_Kills_Game_Hero_a7"	"26+"
"DOTA_Compendium_Predictions_Most_Deaths_Game_Hero"	"單場遊戲單一英雄的最高<b>死亡數</b>"
"DOTA_Compendium_Predictions_Most_Deaths_Game_Hero_a1"	"0 至 5"
"DOTA_Compendium_Predictions_Most_Deaths_Game_Hero_a2"	"6 至 8"
"DOTA_Compendium_Predictions_Most_Deaths_Game_Hero_a3"	"9 至 11"
"DOTA_Compendium_Predictions_Most_Deaths_Game_Hero_a4"	"12 至 14"
"DOTA_Compendium_Predictions_Most_Deaths_Game_Hero_a5"	"15 至 17"
"DOTA_Compendium_Predictions_Most_Deaths_Game_Hero_a6"	"18 至 20"
"DOTA_Compendium_Predictions_Most_Deaths_Game_Hero_a7"	"21+"
"DOTA_Compendium_Predictions_Most_Assists_Game_Hero"	"單場遊戲單一英雄的最高<b>助攻數</b>"
"DOTA_Compendium_Predictions_Most_Assists_Game_Hero_a1"	"0 至 15"
"DOTA_Compendium_Predictions_Most_Assists_Game_Hero_a2"	"16 至 19"
"DOTA_Compendium_Predictions_Most_Assists_Game_Hero_a3"	"20 至 23"
"DOTA_Compendium_Predictions_Most_Assists_Game_Hero_a4"	"24 至 27"
"DOTA_Compendium_Predictions_Most_Assists_Game_Hero_a5"	"28 至 31"
"DOTA_Compendium_Predictions_Most_Assists_Game_Hero_a6"	"32 至 35"
"DOTA_Compendium_Predictions_Most_Assists_Game_Hero_a7"	"36+"
"DOTA_Compendium_Predictions_Most_GPM_Game_Hero"	"單場遊戲單一英雄的最高 <b>GPM</b>"
"DOTA_Compendium_Predictions_Most_GPM_Game_Hero_a1"	"0 至 499"
"DOTA_Compendium_Predictions_Most_GPM_Game_Hero_a2"	"500 至 599"
"DOTA_Compendium_Predictions_Most_GPM_Game_Hero_a3"	"600 至 699"
"DOTA_Compendium_Predictions_Most_GPM_Game_Hero_a4"	"700 至 799"
"DOTA_Compendium_Predictions_Most_GPM_Game_Hero_a5"	"800 至 899"
"DOTA_Compendium_Predictions_Most_GPM_Game_Hero_a6"	"900 至 999"
"DOTA_Compendium_Predictions_Most_GPM_Game_Hero_a7"	"1000+"
"DOTA_Compendium_Predictions_Most_Picked_Hero"	"被<b>選用</b>最多次的英雄"
"DOTA_Compendium_Predictions_Most_Banned_Hero"	"被<b>禁用</b>最多次的英雄"
"DOTA_Compendium_Predictions_Highest_Winrate"	"<b>勝率</b>最高的英雄<br /><i>（至少上場 5 次）</i>"
"DOTA_Compendium_Predictions_Most_KPG"	"平均<b>殺敵數</b>最高的英雄<br /><i>（至少上場 5 次）</i>"
"DOTA_Compendium_Predictions_Most_APG"	"平均<b>助攻數</b>最高的英雄<br /><i>（至少上場 5 次）</i>"
"DOTA_Compendium_Predictions_Least_DPG"	"平均<b>死亡數</b>最低的英雄<br /><i>（至少上場 5 次）</i>"
"DOTA_Compendium_Predictions_Most_CSPG"	"平均<b>正補數</b>最高的英雄<br /><i>（至少上場 5 次）</i>"
"DOTA_Compendium_Predictions_Most_GPM"	"平均 <b>GPM</b> 最高的英雄<br /><i>（至少上場 5 次）</i>"
"DOTA_Compendium_Predictions_Most_Kills_Game"	"單場<b>擊殺數</b>最高的英雄"
"DOTA_Compendium_Predictions_Most_CS_Game"	"單場<b>正補數</b>最高的英雄"
"DOTA_Compendium_Predictions_Kills_Team"	"單場遊戲<b>擊殺數</b>最高的隊伍"
"DOTA_Compendium_Predictions_Deaths_Team"	"單場遊戲<b>死亡數</b>最低的隊伍"
"DOTA_Compendium_Predictions_Assists_Team"	"單場遊戲<b>助攻數</b>最高的隊伍"
"DOTA_Compendium_Predictions_Longest_Match"	"贏得戰局時間<b>最長</b>的隊伍"
"DOTA_Compendium_Predictions_Shortest_Match"	"贏得戰局時間<b>最短</b>的隊伍"
"DOTA_Compendium_Predictions_Most_Flexible_Team"	"選用的不同英雄<b>最多</b>的隊伍"
"DOTA_Compendium_Predictions_Least_Flexible_Team"	"選用的不同英雄<b>最少</b>的隊伍"
"DOTA_Compendium_Predictions_KPG_Team"	"平均<b>擊殺數</b>最高的隊伍"
"DOTA_Compendium_Predictions_Longest_Team"	"平均<b>比賽時間</b>最長的隊伍"
"DOTA_Compendium_Predictions_Most_KPG_Player"	"平均<b>擊殺數</b>最高的選手"
"DOTA_Compendium_Predictions_Most_Kills_Player"	"單場遊戲<b>擊殺數</b>最高的選手"
"DOTA_Compendium_Predictions_Least_DPG_Player"	"平均<b>死亡數</b>最低的選手"
"DOTA_Compendium_Predictions_Most_APG_Player"	"平均<b>助攻數</b>最高的選手"
"DOTA_Compendium_Predictions_Most_Assists_Player"	"單場遊戲<b>助攻數</b>最高的選手"
"DOTA_Compendium_Predictions_Most_CSPG_Player"	"平均<b>正補數</b>最高的選手"
"DOTA_Compendium_Predictions_Most_CS_Player"	"單場遊戲<b>正補數</b>最高的選手"
"DOTA_Compendium_Predictions_Most_GPM_Player"	"單場遊戲 <b>GPM</b> 最高的選手"
"DOTA_Compendium_Predictions_Most_GPM_Avg_Player"	"平均 <b>GPM</b> 最高的選手"
"DOTA_Compendium_Predictions_Most_Versatile_Player"	"使用<b>最多</b>不同英雄的選手"
"DOTA_SeasonPass_Prediction_Remaining_Time"	"鎖定倒數\n{i:reset_days} 天 {i:reset_hours} 時 {i:reset_minutes} 分"
"dota_post_game_chat_header"	"交談"
"dota_game_end_victory_title_radiant"	"聖輝獲勝"
"dota_game_end_victory_title_dire"	"魔魘獲勝"
"dota_game_end_victory_title_team"	"{s:victory_title_team} 獲勝"
"DOTA_Compendium_View_Brackets"	"檢視賽程分組"
"DOTA_CompendiumTeam_Invited"	"直接獲邀"
"DOTA_CompendiumTeam_First"	"首次登場"
"DOTA_CompendiumTeam_Favorite"	"最愛"
"DOTA_CompendiumTeam_NewMember"	"新成員"
"DOTA_CompendiumTeam_SubMember"	"替補選手"
"DOTA_CompendiumTeam_TournamentFinish"	"{i:tournament_finish}第{s:tournament_finish_ordinal}名"
"DOTA_CompendiumTeam_FallMajorHeader"	"秋季特級錦標賽成績"
"DOTA_CompendiumTeam_OtherTournaments"	"其它出席賽事"
"DOTA_CompendiumTeam_Tournaments"	"錦標賽"
"DOTA_CompendiumTeam_RecentGames"	"最近遊戲"
"DOTA_CompendiumTeam_TopGames"	"熱門遊戲"
"DOTA_CompendiumTeam_Game_Date"	"日期"
"DOTA_CompendiumTeam_Game_Time"	"時間"
"DOTA_CompendiumTeam_Game_Result"	"結果"
"DOTA_CompendiumTeam_Game_Tournament"	"錦標賽"
"DOTA_CompendiumTeam_Game_Duration"	"持續時間"
"DOTA_CompendiumTeam_Game_Type"	"類型"
"DOTA_CompendiumTeam_Game_Series"	"系列賽"
"DOTA_CompendiumTeam_Game_Watch"	"觀看"
"DOTA_CompendiumTeam_Game_Details"	"細節"
"DOTA_CompendiumTeam_Game_ResultWin"	"<font color='#00c200'>勝</font>"
"DOTA_CompendiumTeam_Game_ResultLose"	"<font color='#c20000'>敗</font>"
"DOTAMVPVote_RunnersUp"	"亞軍"
"DOTA_Compendium_ShowRanking"	"顯示目前結果"
"DOTA_Compendium_Rank"	"排名"
"DOTA_Compendium_Prediction"	"預測"
"DOTA_Compendium_Amount"	"數量"
"DOTA_Compendium_Votes"	"票數"
"DOTA_Compendium_Currently"	"目前結果：<span class=\"ResultValue\">{s:result_value}</span>"
"DOTA_Tournament_Media_Coverage"	"賽事報導"
"FrontPage_VideoStream_UpcomingMatchSpoilerBlock"	"<span class=\"UpcomingMatchPrefix\">下一場：</span>{s:stage_name}"
"DOTA_Compendium_Winter2016Finals"	"3 月 6 日總決賽"
"DOTA_Custom_Game_Plus"	"+"
"DOTA_Custom_Game_Purchase"	"通行證"
"DOTA_Custom_Game_ThankYou"	"已有的通行證"
"DOTA_Custom_Game_Premium_Tooltip"	"已有 {s:u:ticket_item_name} 張<br>通行證有效期限為 {t:r:t:ticket_expiry_date}<br><br>{s:ticket_item_description}"
"DOTA_SortOption_Relevance"	"相關性高到低"
"DOTA_SortOption_Oldest"	"最舊"
"DOTA_SortOption_PriceLowToHigh"	"價格（低到高）"
"DOTA_SortOption_PriceHighToLow"	"價格（高到低）"
"DOTA_TeamTeamRank"	"隊伍積分："
"DOTA_TeamTeamRankCalibrating"	"校正中"
"DOTA_ReturnToWeekendTourney"	"<< 戰英盃"
"dota_popup_report_player_title"	"舉報玩家"
"dota_popup_commend_player_title"	"讚揚玩家"
"dota_popup_report_player_select_category"	"請選擇舉報類別"
"dota_popup_report_player_comment_default"	"留下一則評論…"
"dota_popup_reports_remaining"	"所剩舉報次數：{d:reports_remaining}"
"dota_popup_reports_submitted"	"總舉報次數：{d:reports_filed}"
"dota_popup_commends_remaining"	"所剩讚揚次數：{d:commends_remaining}"
"dota_popup_commends_submitted"	"總讚揚次數：{d:commends_filed}"
"dota_finding_weekendtourney_generic"	"戰英盃"
"dota_finding_weekendtourney_quarterfinals"	"戰英盃八強賽"
"dota_finding_weekendtourney_semifinals"	"戰英盃準決賽"
"dota_finding_weekendtourney_finals"	"戰英盃總決賽"
"dota_settings_advancedhotkeys"	"進階快捷鍵"
"dota_settings_advancedkeys"	"前往設定進階快捷鍵"
"dota_settings_basickeys"	"返回設定基礎快捷鍵"
"dota_settings_returntohotkeys"	"回到快捷鍵"
"dota_settings_per_unit_hotkeys"	"單位特定快捷鍵"
"dota_settings_enable_quickcast"	"啟用快速施放"
"dota_settings_enable_item_quickcast"	"啟用進階快速施放（自動施放熱鍵）"
"dota_settings_enable_item_quickcast_tooltip"	"啟用後，您可以於遊戲介面綁定獨特的快速施放、自動施放與道具快捷鍵。"
"dota_settings_shopactions"	"商店動作"
"dota_settings_hotkeysoptions"	"快捷鍵選項"
"dota_settings_advancedoptions_title"	"進階選項"
"dota_settings_advancedoptions"	"前往進階選項"
"dota_settings_basicoptions"	"返回基礎設定"
"dota_settings_miscoptions"	"雜項"
"dota_settings_interface"	"介面"
"dota_settings_camera_saved_position_1"	"位置 1"
"dota_settings_camera_saved_position_2"	"位置 2"
"dota_settings_camera_saved_position_3"	"位置 3"
"dota_settings_camera_saved_position_4"	"位置 4"
"dota_settings_camera_saved_position_5"	"位置 5"
"dota_settings_camera_saved_position_6"	"位置 6"
"dota_settings_camera_saved_position_7"	"位置 7"
"dota_settings_camera_saved_position_8"	"位置 8"
"dota_settings_camera_saved_position_9"	"位置 9"
"dota_settings_camera_saved_position_10"	"位置 10"
"dota_settings_camera_saved"	"儲存的鏡頭位置"
"dota_settings_spectator_camera_saved"	"儲存的觀戰鏡頭位置"
"dota_settings_spectator_camera_saved_position_1"	"位置 1"
"dota_settings_spectator_camera_saved_position_2"	"位置 2"
"dota_settings_spectator_camera_saved_position_3"	"位置 3"
"dota_settings_spectator_camera_saved_position_4"	"位置 4"
"dota_settings_spectator_camera_saved_position_5"	"位置 5"
"dota_settings_spectator_camera_saved_position_6"	"位置 6"
"dota_settings_spectator_camera_saved_position_7"	"位置 7"
"dota_settings_spectator_camera_saved_position_8"	"位置 8"
"dota_settings_spectator_camera_saved_position_9"	"位置 9"
"dota_settings_spectator_camera_saved_position_10"	"位置 10"
"dota_settings_controlgroupcycleprev"	"上個單位"
"dota_settings_spectatorpanel_goto"	"觀眾"
"dota_settings_leftclick_cameragrip"	"以滑鼠左鍵啟用鏡頭拖曳"
"dota_settings_summoned_unit_autoattack"	"召喚單位自動攻擊："
"dota_settings_autoattack_match_standard_unit_settings"	"與英雄一致"
"dota_settings_autoattack_never"	"絕不"
"dota_settings_autoattack_after_spellcast"	"標準"
"dota_settings_autoattack_always"	"永遠"
"dota_settings_quickcast_onkeydown"	"按鍵按下時快速施放"
"dota_settings_continue_click_after_cast_cancel"	"取消技能瞄準後自動移動"
"dota_alt_shows_neutral_spawn_boxes"	"按住「Alt 鍵」時顯示中立野怪的重生範圍"
"dota_alt_shows_tower_attack_range"	"按住「Alt 鍵」時顯示防禦塔的攻擊範圍"
"dota_settings_hud_color_normal"	"預設色彩"
"dota_settings_hud_color_colorblind"	"色盲模式"
"dota_settings_hud_color_selffocus"	"進一步區別友方血條樣式"
"dota_settings_minimap_preview"	"預覽"
"dota_settings_minimap_AltDown"	"Alt 鍵預覽"
"dota_settings_social"	"社交"
"dota_settings_force_default_death_stinger"	"永遠在死亡時使用原版的死亡音樂"
"dota_settings_camera_disable_zoom"	"停用鏡頭縮放"
"dota_settings_minimap_hero_size"	"小地圖英雄圖示尺寸"
"dota_settings_minimap_hero_spread"	"散開英雄圖示"
"dota_settings_camera_zoom_in"	"鏡頭拉近"
"dota_settings_camera_zoom_out"	"鏡頭拉遠"
"DOTA_Settings_chooseunit"	"選擇一個單位"
"DOTA_Settings_Tooltip_AutoattackSummon"	"沿用英雄單位的自動攻擊設定。"
"DOTA_Settings_Tooltip_AutoattackNever"	"除非以游標點擊，否則絕不自動朝新的目標發動攻擊。"
"DOTA_Settings_Tooltip_AutoattackAlways"	"攻擊距離內有敵人時將自動攻擊。"
"DOTA_Settings_Tooltip_QuickcastOnKeyDown"	"將快速施放的生效時間點從按鍵放開改為按鍵按下。"
"DOTA_Settings_Tooltip_BroadcastChannelChat"	"任一頻道收到的訊息將會同步顯示於所有其它頻道中。預設為啟用。"
"DOTA_Settings_Tooltip_ALTHero"	"按住「左 Alt 鍵」時會有綠色箭頭指向您的英雄。"
"DOTA_Settings_Tooltip_RangeFinder"	"在地上顯示技能的施放/作用距離標示。"
"DOTA_Settings_Tooltip_Differentiate"	"隊友的血條將以黃色顯示以進一步和自己的綠色血條做區別。"
"DOTA_Settings_Tooltip_Expose"	"允許第三方服務存取您的對戰紀錄。"
"DOTA_Settings_Tooltip_HideParty"	"除非身處於公開團隊，否則令自己的團隊狀態顯示為不想號召團隊。"
"DOTA_Settings_Tooltip_AutoAddArmory"	"自動將您獲得或購買的新物品放入軍械庫的收藏區塊中。"
"DOTAPartyOpenMicMuteTooltip"	"關閉團隊語音自動收音"
"DOTAPartyOpenMicUnMuteTooltip"	"開啓團隊語音自動收音"
"DOTA_Armory_Categories"	"類別"
"DOTA_Armory_Category_CouriersAndWards"	"信使與守衛"
"DOTA_Armory_Category_TreasuresAndCharms"	"寶藏與護符"
"DOTA_Armory_Category_In_ScratchPad"	"在收藏中："
"DOTA_Armory_Category_Recent"	"最近"
"DOTA_Armory_Category_Today"	"本日"
"DOTA_Armory_Category_ThisWeek"	"上週"
"DOTA_Armory_Category_ThisMonth"	"上月"
"DOTA_Armory_Category_Older"	"更早"
"DOTA_Armory_ImportToCollection"	"將所有物品加進收藏"
"DOTA_Armory_ContextMenu_PreviewBundle"	"預覽組合包"
"DOTA_Armory_ContextMenu_AddToCollection"	"加入收藏"
"DOTA_Armory_ContextMenu_RemoveFromCollection"	"自收藏內移除"
"dota_page_match_details_legend_mmr"	"MMR"
"DOTA_Workshop_BannerMarketingImage"	"隊伍旗幟"
"DOTA_Workshop_BannerMarketingImage_Desc"	"用於代表您隊伍的旗幟。大小尺寸需至少為 932x128 像素，且您必須具備圖片的使用權。"
"DOTA_Workshop_Death_Prophet_Legs"	"裙/腳"
"DOTA_Workshop_Death_Prophet_Leg_Mesh"	"主要物品網格"
"DOTA_Workshop_Death_Prophet_Vortex_Mesh"	"網格"
"DOTA_Workshop_ShowDefaultParticles"	"顯示基礎粒子特效"
"DOTA_Workshop_SubmissionType_HeroItem_Desc"	"可穿戴或能力模組 - 可附著於基本模組或覆蓋與技能或能力相關的模組。"
"DOTA_RecentArmoryItems_Title_RecentlyUnbundled"	"近期打開"
"DOTA_HUD_Voice_PartyMutedOverlay"	"已封鎖"
"DOTA_HUD_Voice_PartyMutedOverlayMixed"	"<span class='SmallPartyText'>已靜音</span>"
"DOTA_HUD_DVR_GoLive"	"前往實況"
"DOTA_EconItemSearchPrefix_Name"	"名稱"
"DOTA_EconItemSearchPrefix_Description"	"描述"
"DOTA_EconItemSearchPrefix_HeroName"	"英雄"
"DOTA_EconItemSearchPrefix_HeroID"	"英雄 ID"
"DOTA_EconItemSearchPrefix_Rarity"	"稀有度"
"DOTA_EconItemSearchPrefix_Prefab"	"類型"
"DOTA_EconItemSearchPrefix_Keyword"	"關鍵字"
"DOTA_EconItemSearchPrefix_Tool"	"工具"
"DOTA_EconItemSearchPrefix_Brand"	"品牌"
"DOTA_EconItemSearchPrefix_Event"	"活動"
"DOTA_StoreBrowse_AnyHero"	"任何"
"DOTA_StoreBrowse_Search_Placeholder"	"輸入關鍵字來搜尋"
"DOTA_StoreBrowse_Category_ProGear"	"職業周邊"
"DOTA_SettingsHeroSelectorDefault"	"預設"
"DOTA_SettingsHeroSelectorNeutral"	"中立單位"
"DOTA_ClearHeroAbilityBindings"	"清除"
"npc_dota_neutral_default"	"中立單位"
"dota_settings_player_auto_repeat_right_mouse"	"右鍵自動重複點擊"
"DOTA_Settings_Tooltip_AutoRepeatRightMouse"	"遊戲會隨著按住滑鼠右鍵自動重複點擊。"
"dota_settings_smart_doubletap"	"智慧雙擊對自身施法"
"DOTA_Hotkeys_Tooltip_AbilityCast"	"使用英雄技能的快捷鍵。"
"DOTA_Hotkeys_Tooltip_AbilityQuickcast"	"令角色技能會隨即在快捷鍵按下後直接朝游標的當下所在位置施放。"
"DOTA_Settings_Tooltip_Smart_Doubletap"	"令技能鍵和物品鍵會在搭配「左 Alt 鍵」按下時自動雙擊。"
"DOTA_Compendium_EventEnds_Profile"	"戰鬥通行證已失效"
"DOTA_Compendium_Wagering_TokensOver"	"本戰鬥通行證的所有可用籌碼均已發放完畢"
"DOTA_Compendium_Wagering_TokensPopup_Title"	"刷新額外 2000 枚籌碼"
"DOTA_Compendium_Wagering_TokensPopup"	"為把握 2016 冬季戰鬥通行證的最後時間，所有人的押注籌碼已刷新為 2000 枚。請善用剩下的籌碼和時間贏得大獎吧！<br><br>戰鬥通行證將於 2016 年 3 月 30 日過期"
"DOTA_Manila_Major_Popup_Title"	"《馬尼拉特級錦標賽》門票"
"DOTA_Manila_Major_Popup"	"《馬尼拉特級錦標賽》門票開賣，這張門票將可供您親臨本季的最後一場特級錦標賽，同時《2016 國際錦標賽》也已開賣。<br><br>本賽事將由 PGL 製作，並預定在 6 月 7 日 ~ 12 日於菲律賓馬尼拉舉行<br><br>請把握購票機會，以免向隅。"
"DOTA_Buy_Tickets_Popup"	"購買門票"
"DOTA_SeasonPass_Rewards_Expired"	"2016 冬季戰鬥通行證有效期限："
"DOTA_Compendium_EventHasEnded"	"2016 冬季戰鬥通行證已失效"
"DOTA_BattlePass_Expired"	"您目前查看的是已失效的戰鬥通行證"
"DOTA_StoreItem_InBundle"	"在組合包內"
"DOTA_StoreItem_InTreasure"	"在寶藏內"
"DOTA_Workshop_Music_ui_main_alt"	"主介面替代樣式"
"dota_settings_activateradar"	"啟用掃描"
"DOTA_Hotkeys_Tooltip_ActivateRadar"	"啟動掃描。"
"DOTA_HUD_RadarCooldown"	"冷卻時間：{s:cooldown_time}"
"DOTA_SplashAd687_Title"	"遊戲更新已發佈"
"DOTA_SplashAd687_Text"	"包含排名自由選取的變更、小地圖掃描能力、七種新物品，以及遊戲平衡性調整。"
"DOTA_Claim"	"領取"
"DOTA_TeamConfirmKickMember"	"將 {s:team_name} 踢出 {g:dota_persona:kickee_account_id}？"
"DOTA_TeamTransferAdmin_Failure_InvalidAccountType"	"帳戶類型無效"
"DOTA_TeamTransferAdmin_Failure_NotAdmin"	"您不是隊伍目前的管理員。"
"DOTA_TeamTransferAdmin_Failure_SameAccount"	"您已經是隊伍的管理員了。"
"DOTA_TeamTransferAdmin_Failure_NotMemember"	"新隊伍管理員不是隊伍當中的成員。"
"dota_profile_teammate_stats_header_teammate"	"隊友"
"dota_profile_teammate_stats_header_games"	"場比賽"
"dota_profile_teammate_stats_header_wins_losses"	"勝 - 負"
